country,year,dimension,indicator,score,source_type,data_status
tunisia,2000,political,_dimension_score,67,aggregated,derived
tunisia,2000,economic,gdp_per_capita,47,quantitative,complete
tunisia,2000,economic,inflation,93,quantitative,complete
tunisia,2000,economic,unemployment,33,quantitative,complete
tunisia,2000,economic,trade_openness,95,quantitative,complete
tunisia,2000,economic,fiscal_health,100,quantitative,complete
tunisia,2000,economic,gini_adjusted_gdp_per_capita,61,quantitative,complete
tunisia,2000,economic,poverty_rate,66,quantitative,complete
tunisia,2000,economic,gini_adjusted_gdp_per_capita_ppp,42,quantitative,complete
tunisia,2000,economic,export_diversification,79,quantitative,complete
tunisia,2000,economic,non_resource_export_share,77,quantitative,complete
tunisia,2000,economic,_dimension_score,69,aggregated,derived
tunisia,2000,international,sanctions,95,qualitative,complete
tunisia,2000,international,diplomatic_integration,95,qualitative,complete
tunisia,2000,international,foreign_military,80,qualitative,complete
tunisia,2000,international,fdi,68,quantitative,complete
tunisia,2000,international,refugee_flows,80,qualitative,complete
tunisia,2000,international,_dimension_score,84,aggregated,derived
tunisia,2000,transparency,statistical_transparency,67,quantitative,partial
tunisia,2000,transparency,_dimension_score,67,aggregated,derived
tunisia,2000,social,hdi,65,quantitative,complete
tunisia,2000,social,_dimension_score,65,aggregated,derived
tunisia,2000,_composite,_composite_score,70,aggregated,derived
tunisia,2001,political,territorial_control,95,quantitative,complete
tunisia,2001,political,political_violence,95,qualitative,complete
tunisia,2001,political,institutional_functioning,20,quantitative,complete
tunisia,2001,political,civil_liberties,43,quantitative,complete
tunisia,2001,political,elite_cohesion,80,qualitative,complete
tunisia,2001,political,_dimension_score,67,aggregated,derived
tunisia,2001,economic,gdp_per_capita,49,quantitative,complete
tunisia,2001,economic,inflation,95,quantitative,complete
tunisia,2001,economic,unemployment,35,quantitative,complete
tunisia,2001,economic,trade_openness,93,quantitative,complete
tunisia,2001,economic,fiscal_health,100,quantitative,complete
tunisia,2001,economic,gini_adjusted_gdp_per_capita,64,quantitative,complete
tunisia,2001,economic,gini_adjusted_gdp_per_capita_ppp,64,quantitative,complete
tunisia,2001,economic,export_diversification,80,quantitative,complete
tunisia,2001,economic,non_resource_export_share,81,quantitative,complete
tunisia,2001,economic,_dimension_score,73,aggregated,derived
tunisia,2001,international,sanctions,95,qualitative,complete
tunisia,2001,international,diplomatic_integration,95,qualitative,complete
tunisia,2001,international,foreign_military,80,qualitative,complete
tunisia,2001,international,fdi,65,quantitative,complete
tunisia,2001,international,refugee_flows,80,qualitative,complete
tunisia,2001,international,_dimension_score,83,aggregated,derived
tunisia,2001,transparency,statistical_transparency,67,quantitative,partial
tunisia,2001,transparency,_dimension_score,67,aggregated,derived
tunisia,2001,social,hdi,66,quantitative,complete
tunisia,2001,social,_dimension_score,66,aggregated,derived
tunisia,2001,_composite,_composite_score,71,aggregated,derived
tunisia,2002,political,territorial_control,95,quantitative,complete
tunisia,2002,political,political_violence,100,quantitative,complete
tunisia,2002,political,institutional_functioning,20,quantitative,complete
tunisia,2002,political,civil_liberties,43,quantitative,complete
tunisia,2002,political,elite_cohesion,80,qualitative,complete
tunisia,2002,political,_dimension_score,68,aggregated,derived
tunisia,2002,economic,gdp_per_capita,51,quantitative,complete
tunisia,2002,economic,inflation,93,quantitative,complete
tunisia,2002,economic,unemployment,35,quantitative,complete
tunisia,2002,economic,trade_openness,93,quantitative,complete
tunisia,2002,economic,fiscal_health,100,quantitative,complete
tunisia,2002,economic,gini_adjusted_gdp_per_capita,64,quantitative,complete
tunisia,2002,economic,gini_adjusted_gdp_per_capita_ppp,64,quantitative,complete
tunisia,2002,economic,export_diversification,80,quantitative,complete
tunisia,2002,economic,non_resource_export_share,81,quantitative,complete
tunisia,2002,economic,_dimension_score,73,aggregated,derived
tunisia,2002,international,sanctions,95,qualitative,complete
tunisia,2002,international,diplomatic_integration,95,qualitative,complete
tunisia,2002,international,foreign_military,80,qualitative,complete
tunisia,2002,international,fdi,68,quantitative,complete
tunisia,2002,international,refugee_flows,80,qualitative,complete
tunisia,2002,international,_dimension_score,84,aggregated,derived
tunisia,2002,transparency,press_freedom,81,quantitative,partial
